"","subject","node.i","node.j","value"
"123542",42,21,50,0
"1092",42,22,1,0
"3592",42,22,2,0
"6092",42,22,3,0
"8592",42,22,4,0
"11092",42,22,5,0
"13592",42,22,6,0
"16092",42,22,7,0
"18592",42,22,8,0
"21092",42,22,9,0
"23592",42,22,10,0
"26092",42,22,11,0
"28592",42,22,12,0
"31092",42,22,13,0
"33592",42,22,14,0
"36092",42,22,15,0
"38592",42,22,16,0
"41092",42,22,17,0
"43592",42,22,18,0
"46092",42,22,19,0
"48592",42,22,20,0
"51092",42,22,21,0
"53592",42,22,22,-1
"56092",42,22,23,0.224200440811917
"58592",42,22,24,0
"61092",42,22,25,0
"63592",42,22,26,0
"66092",42,22,27,0
"68592",42,22,28,0
"71092",42,22,29,0
"73592",42,22,30,0
"76092",42,22,31,0
"78592",42,22,32,0
"81092",42,22,33,0
"83592",42,22,34,0
"86092",42,22,35,0
"88592",42,22,36,0
"91092",42,22,37,0
"93592",42,22,38,0
"96092",42,22,39,0
"98592",42,22,40,0
"101092",42,22,41,0
"103592",42,22,42,0
"106092",42,22,43,0
"108592",42,22,44,0
"111092",42,22,45,0
"113592",42,22,46,0
"116092",42,22,47,0
"118592",42,22,48,0
"121092",42,22,49,0
"123592",42,22,50,0
"1142",42,23,1,0
"3642",42,23,2,0
"6142",42,23,3,0
"8642",42,23,4,0
"11142",42,23,5,0
"13642",42,23,6,0
"16142",42,23,7,0
"18642",42,23,8,0
"21142",42,23,9,0
"23642",42,23,10,0
"26142",42,23,11,0
"28642",42,23,12,0
"31142",42,23,13,0
"33642",42,23,14,0
"36142",42,23,15,0
"38642",42,23,16,0
"41142",42,23,17,0
"43642",42,23,18,0
"46142",42,23,19,0
"48642",42,23,20,0
"51142",42,23,21,0
"53642",42,23,22,0
"56142",42,23,23,-1
"58642",42,23,24,0.568674802398108
"61142",42,23,25,0
"63642",42,23,26,0
"66142",42,23,27,0
"68642",42,23,28,0
"71142",42,23,29,0
"73642",42,23,30,0
"76142",42,23,31,0
"78642",42,23,32,0
"81142",42,23,33,0
"83642",42,23,34,0
"86142",42,23,35,0
"88642",42,23,36,0
"91142",42,23,37,0
"93642",42,23,38,0
"96142",42,23,39,0
"98642",42,23,40,0
"101142",42,23,41,0
"103642",42,23,42,0
"106142",42,23,43,0
"108642",42,23,44,0
"111142",42,23,45,0
"113642",42,23,46,0
"116142",42,23,47,0
"118642",42,23,48,0
"121142",42,23,49,0
"123642",42,23,50,0
"1192",42,24,1,0
"3692",42,24,2,0
"6192",42,24,3,0
"8692",42,24,4,0
"11192",42,24,5,0
"13692",42,24,6,0
"16192",42,24,7,0
"18692",42,24,8,0
"21192",42,24,9,0
"23692",42,24,10,0
"26192",42,24,11,0
"28692",42,24,12,0
"31192",42,24,13,0
"33692",42,24,14,0
"36192",42,24,15,0
"38692",42,24,16,0
"41192",42,24,17,0
"43692",42,24,18,0
"46192",42,24,19,0
"48692",42,24,20,0
"51192",42,24,21,0
"53692",42,24,22,0
"56192",42,24,23,0
"58692",42,24,24,-1
"61192",42,24,25,0.432740020845305
"63692",42,24,26,0
"66192",42,24,27,0
"68692",42,24,28,0
"71192",42,24,29,0
"73692",42,24,30,0
"76192",42,24,31,0
"78692",42,24,32,0
"81192",42,24,33,0
"83692",42,24,34,0
"86192",42,24,35,0
"88692",42,24,36,0
"91192",42,24,37,0
"93692",42,24,38,0
"96192",42,24,39,0
"98692",42,24,40,0
"101192",42,24,41,0
"103692",42,24,42,0
"106192",42,24,43,0
"108692",42,24,44,0
"111192",42,24,45,0
"113692",42,24,46,0
"116192",42,24,47,0
"118692",42,24,48,0
"121192",42,24,49,0
"123692",42,24,50,0
"1242",42,25,1,0
"3742",42,25,2,0
"6242",42,25,3,0
"8742",42,25,4,0
"11242",42,25,5,0
"13742",42,25,6,0
"16242",42,25,7,0
"18742",42,25,8,0
"21242",42,25,9,0
"23742",42,25,10,0
"26242",42,25,11,0
"28742",42,25,12,0
"31242",42,25,13,0
"33742",42,25,14,0
"36242",42,25,15,0
"38742",42,25,16,0
"41242",42,25,17,0
"43742",42,25,18,0
"46242",42,25,19,0
"48742",42,25,20,0
"51242",42,25,21,0
"53742",42,25,22,0
"56242",42,25,23,0
"58742",42,25,24,0
"61242",42,25,25,-1
"63742",42,25,26,0
"66242",42,25,27,0
"68742",42,25,28,0
"71242",42,25,29,0
"73742",42,25,30,0
"76242",42,25,31,0
"78742",42,25,32,0
"81242",42,25,33,0
"83742",42,25,34,0
"86242",42,25,35,0
"88742",42,25,36,0
"91242",42,25,37,0
"93742",42,25,38,0
"96242",42,25,39,0
"98742",42,25,40,0
"101242",42,25,41,0
"103742",42,25,42,0
"106242",42,25,43,0
"108742",42,25,44,0
"111242",42,25,45,0
"113742",42,25,46,0
"116242",42,25,47,0
"118742",42,25,48,0
"121242",42,25,49,0
"123742",42,25,50,0
"1292",42,26,1,0
"3792",42,26,2,0
"6292",42,26,3,0
"8792",42,26,4,0
"11292",42,26,5,0
"13792",42,26,6,0
"16292",42,26,7,0
"18792",42,26,8,0
"21292",42,26,9,0
"23792",42,26,10,0
"26292",42,26,11,0
"28792",42,26,12,0
"31292",42,26,13,0
"33792",42,26,14,0
"36292",42,26,15,0
"38792",42,26,16,0
"41292",42,26,17,0
"43792",42,26,18,0
"46292",42,26,19,0
"48792",42,26,20,0
"51292",42,26,21,0
"53792",42,26,22,0
"56292",42,26,23,0
"58792",42,26,24,0
"61292",42,26,25,0
"63792",42,26,26,-1
"66292",42,26,27,0.559864791070648
"68792",42,26,28,0
"71292",42,26,29,0
"73792",42,26,30,0.452783883161401
"76292",42,26,31,0
"78792",42,26,32,0
"81292",42,26,33,0
"83792",42,26,34,0
"86292",42,26,35,0
"88792",42,26,36,0
"91292",42,26,37,0
"93792",42,26,38,0
"96292",42,26,39,0
"98792",42,26,40,0
"101292",42,26,41,0
"103792",42,26,42,0
"106292",42,26,43,0
"108792",42,26,44,0
"111292",42,26,45,0
"113792",42,26,46,0
"116292",42,26,47,0
"118792",42,26,48,0
"121292",42,26,49,0
"123792",42,26,50,0
"1342",42,27,1,0
"3842",42,27,2,0
"6342",42,27,3,0
"8842",42,27,4,0
"11342",42,27,5,0
"13842",42,27,6,0
"16342",42,27,7,0
"18842",42,27,8,0
"21342",42,27,9,0
"23842",42,27,10,0
"26342",42,27,11,0
"28842",42,27,12,0
"31342",42,27,13,0
"33842",42,27,14,0
"36342",42,27,15,0
"38842",42,27,16,0
"41342",42,27,17,0
"43842",42,27,18,0
"46342",42,27,19,0
"48842",42,27,20,0
"51342",42,27,21,0
"53842",42,27,22,0
"56342",42,27,23,0
"58842",42,27,24,0
"61342",42,27,25,0
"63842",42,27,26,0
"66342",42,27,27,-1
"68842",42,27,28,0.2
"71342",42,27,29,0
"73842",42,27,30,0
"76342",42,27,31,0
"78842",42,27,32,0
"81342",42,27,33,0
"83842",42,27,34,0
"86342",42,27,35,0
"88842",42,27,36,0
"91342",42,27,37,0
"93842",42,27,38,0
"96342",42,27,39,0
"98842",42,27,40,0
"101342",42,27,41,0
"103842",42,27,42,0
"106342",42,27,43,0
"108842",42,27,44,0
"111342",42,27,45,0
"113842",42,27,46,0
"116342",42,27,47,0
"118842",42,27,48,0
"121342",42,27,49,0
"123842",42,27,50,0
"1392",42,28,1,0
"3892",42,28,2,0
"6392",42,28,3,0
"8892",42,28,4,0
"11392",42,28,5,0
"13892",42,28,6,0
"16392",42,28,7,0
"18892",42,28,8,0
"21392",42,28,9,0
"23892",42,28,10,0
"26392",42,28,11,0
"28892",42,28,12,0
"31392",42,28,13,0
"33892",42,28,14,0
"36392",42,28,15,0
"38892",42,28,16,0
"41392",42,28,17,0
"43892",42,28,18,0
"46392",42,28,19,0
"48892",42,28,20,0
"51392",42,28,21,0
"53892",42,28,22,0
"56392",42,28,23,0
"58892",42,28,24,0
"61392",42,28,25,0
"63892",42,28,26,0
"66392",42,28,27,0
"68892",42,28,28,-1
"71392",42,28,29,0.325636835783129
"73892",42,28,30,0
"76392",42,28,31,0
"78892",42,28,32,0
"81392",42,28,33,0.457358590577479
"83892",42,28,34,0
"86392",42,28,35,0
"88892",42,28,36,0
"91392",42,28,37,0
"93892",42,28,38,0
"96392",42,28,39,0
"98892",42,28,40,0
"101392",42,28,41,0
"103892",42,28,42,0
"106392",42,28,43,0
"108892",42,28,44,0
"111392",42,28,45,0
"113892",42,28,46,0
"116392",42,28,47,0
"118892",42,28,48,0.360238386569518
"121392",42,28,49,0
"123892",42,28,50,0
"1442",42,29,1,0
"3942",42,29,2,0
"6442",42,29,3,0
"8942",42,29,4,0
"11442",42,29,5,0
"13942",42,29,6,0
"16442",42,29,7,0
"18942",42,29,8,0
"21442",42,29,9,0
"23942",42,29,10,0
"26442",42,29,11,0
"28942",42,29,12,0
"31442",42,29,13,0
"33942",42,29,14,0
"36442",42,29,15,0
"38942",42,29,16,0
"41442",42,29,17,0
"43942",42,29,18,0
"46442",42,29,19,0
"48942",42,29,20,0
"51442",42,29,21,0
"53942",42,29,22,0
"56442",42,29,23,0
"58942",42,29,24,0
"61442",42,29,25,0
"63942",42,29,26,0
"66442",42,29,27,0
"68942",42,29,28,0
"71442",42,29,29,-1
"73942",42,29,30,0.417618450099389
"76442",42,29,31,0
"78942",42,29,32,0
"81442",42,29,33,0
"83942",42,29,34,0
"86442",42,29,35,0
"88942",42,29,36,0
"91442",42,29,37,0
"93942",42,29,38,0
"96442",42,29,39,0
"98942",42,29,40,0
"101442",42,29,41,0
"103942",42,29,42,0
"106442",42,29,43,0
"108942",42,29,44,0
"111442",42,29,45,0
"113942",42,29,46,0
"116442",42,29,47,0
"118942",42,29,48,0
"121442",42,29,49,0
"123942",42,29,50,0
"1492",42,30,1,0
"3992",42,30,2,0
"6492",42,30,3,0
"8992",42,30,4,0
"11492",42,30,5,0
"13992",42,30,6,0
"16492",42,30,7,0
"18992",42,30,8,0
"21492",42,30,9,0
"23992",42,30,10,0
"26492",42,30,11,0
"28992",42,30,12,0
"31492",42,30,13,0
"33992",42,30,14,0
"36492",42,30,15,0
"38992",42,30,16,0
"41492",42,30,17,0
"43992",42,30,18,0
"46492",42,30,19,0
"48992",42,30,20,0
"51492",42,30,21,0
"53992",42,30,22,0
"56492",42,30,23,0
"58992",42,30,24,0
"61492",42,30,25,0
"63992",42,30,26,0
"66492",42,30,27,0
"68992",42,30,28,0
"71492",42,30,29,0
"73992",42,30,30,-1
"76492",42,30,31,0
"78992",42,30,32,0
"81492",42,30,33,0
"83992",42,30,34,0
"86492",42,30,35,0
"88992",42,30,36,0
"91492",42,30,37,0
"93992",42,30,38,0
"96492",42,30,39,0
"98992",42,30,40,0
"101492",42,30,41,0
"103992",42,30,42,0
"106492",42,30,43,0
"108992",42,30,44,0
"111492",42,30,45,0
"113992",42,30,46,0
"116492",42,30,47,0
"118992",42,30,48,0
"121492",42,30,49,0
"123992",42,30,50,0
"1542",42,31,1,0
"4042",42,31,2,0
"6542",42,31,3,0
"9042",42,31,4,0
"11542",42,31,5,0
"14042",42,31,6,0
"16542",42,31,7,0
"19042",42,31,8,0
"21542",42,31,9,0
"24042",42,31,10,0
"26542",42,31,11,0
"29042",42,31,12,0
"31542",42,31,13,0
"34042",42,31,14,0
"36542",42,31,15,0
"39042",42,31,16,0
"41542",42,31,17,0
"44042",42,31,18,0
"46542",42,31,19,0
"49042",42,31,20,0
"51542",42,31,21,0
"54042",42,31,22,0
"56542",42,31,23,0
"59042",42,31,24,0
"61542",42,31,25,0
"64042",42,31,26,0
"66542",42,31,27,0
"69042",42,31,28,0
"71542",42,31,29,0
"74042",42,31,30,0
"76542",42,31,31,-1
"79042",42,31,32,0.344684737101159
"81542",42,31,33,0
"84042",42,31,34,0
"86542",42,31,35,0.369828669169618
"89042",42,31,36,0
"91542",42,31,37,0
"94042",42,31,38,0
"96542",42,31,39,0
"99042",42,31,40,0
"101542",42,31,41,0
"104042",42,31,42,0
"106542",42,31,43,0
"109042",42,31,44,0
"111542",42,31,45,0
"114042",42,31,46,0
"116542",42,31,47,0
"119042",42,31,48,0
"121542",42,31,49,0
"124042",42,31,50,0
"1592",42,32,1,0
"4092",42,32,2,0
"6592",42,32,3,0
"9092",42,32,4,0
"11592",42,32,5,0
"14092",42,32,6,0
"16592",42,32,7,0
"19092",42,32,8,0
"21592",42,32,9,0
"24092",42,32,10,0
"26592",42,32,11,0
"29092",42,32,12,0
"31592",42,32,13,0
"34092",42,32,14,0
"36592",42,32,15,0
"39092",42,32,16,0
"41592",42,32,17,0
"44092",42,32,18,0
"46592",42,32,19,0
"49092",42,32,20,0
"51592",42,32,21,0
"54092",42,32,22,0
"56592",42,32,23,0
"59092",42,32,24,0
"61592",42,32,25,0
"64092",42,32,26,0
"66592",42,32,27,0
"69092",42,32,28,0
"71592",42,32,29,0
"74092",42,32,30,0
"76592",42,32,31,0
"79092",42,32,32,-1
"81592",42,32,33,0.429827984302881
"84092",42,32,34,0
"86592",42,32,35,0
"89092",42,32,36,0
"91592",42,32,37,0
"94092",42,32,38,0
"96592",42,32,39,0
"99092",42,32,40,0
"101592",42,32,41,0
"104092",42,32,42,0
"106592",42,32,43,0
"109092",42,32,44,0
"111592",42,32,45,0
"114092",42,32,46,0
"116592",42,32,47,0
"119092",42,32,48,0
"121592",42,32,49,0
"124092",42,32,50,0
"1642",42,33,1,0
"4142",42,33,2,0
"6642",42,33,3,0
"9142",42,33,4,0
"11642",42,33,5,0
"14142",42,33,6,0
"16642",42,33,7,0
"19142",42,33,8,0
"21642",42,33,9,0
"24142",42,33,10,0
"26642",42,33,11,0
"29142",42,33,12,0
"31642",42,33,13,0
"34142",42,33,14,0
"36642",42,33,15,0
"39142",42,33,16,0
"41642",42,33,17,0
"44142",42,33,18,0
"46642",42,33,19,0
"49142",42,33,20,0
"51642",42,33,21,0
"54142",42,33,22,0
"56642",42,33,23,0
"59142",42,33,24,0
"61642",42,33,25,0
"64142",42,33,26,0
"66642",42,33,27,0
"69142",42,33,28,0
"71642",42,33,29,0
"74142",42,33,30,0
"76642",42,33,31,0
"79142",42,33,32,0
"81642",42,33,33,-1
"84142",42,33,34,0.27733932003039
"86642",42,33,35,0
"89142",42,33,36,0
"91642",42,33,37,0
"94142",42,33,38,0.308946302281469
"96642",42,33,39,0
"99142",42,33,40,0
"101642",42,33,41,0
"104142",42,33,42,0
"106642",42,33,43,0
"109142",42,33,44,0
"111642",42,33,45,0
"114142",42,33,46,0
"116642",42,33,47,0
"119142",42,33,48,0
"121642",42,33,49,0
"124142",42,33,50,0
"1692",42,34,1,0
"4192",42,34,2,0
"6692",42,34,3,0
"9192",42,34,4,0
"11692",42,34,5,0
"14192",42,34,6,0
"16692",42,34,7,0
"19192",42,34,8,0
"21692",42,34,9,0
"24192",42,34,10,0
"26692",42,34,11,0
"29192",42,34,12,0
"31692",42,34,13,0
"34192",42,34,14,0
"36692",42,34,15,0
"39192",42,34,16,0
"41692",42,34,17,0
"44192",42,34,18,0
"46692",42,34,19,0
"49192",42,34,20,0
"51692",42,34,21,0
"54192",42,34,22,0
"56692",42,34,23,0
"59192",42,34,24,0
"61692",42,34,25,0
"64192",42,34,26,0
"66692",42,34,27,0
"69192",42,34,28,0
"71692",42,34,29,0
"74192",42,34,30,0
"76692",42,34,31,0
"79192",42,34,32,0
"81692",42,34,33,0
"84192",42,34,34,-1
"86692",42,34,35,0.381032391536238
"89192",42,34,36,0
"91692",42,34,37,0
"94192",42,34,38,0
"96692",42,34,39,0
"99192",42,34,40,0
"101692",42,34,41,0
"104192",42,34,42,0
"106692",42,34,43,0
"109192",42,34,44,0
"111692",42,34,45,0
"114192",42,34,46,0
"116692",42,34,47,0
"119192",42,34,48,0
"121692",42,34,49,0
"124192",42,34,50,0
"1742",42,35,1,0
"4242",42,35,2,0
"6742",42,35,3,0
"9242",42,35,4,0
"11742",42,35,5,0
"14242",42,35,6,0
"16742",42,35,7,0
"19242",42,35,8,0
"21742",42,35,9,0
"24242",42,35,10,0
"26742",42,35,11,0
"29242",42,35,12,0
"31742",42,35,13,0
"34242",42,35,14,0
"36742",42,35,15,0
"39242",42,35,16,0
"41742",42,35,17,0
"44242",42,35,18,0
"46742",42,35,19,0
"49242",42,35,20,0
"51742",42,35,21,0
"54242",42,35,22,0
"56742",42,35,23,0
"59242",42,35,24,0
"61742",42,35,25,0
"64242",42,35,26,0
"66742",42,35,27,0
"69242",42,35,28,0
"71742",42,35,29,0
"74242",42,35,30,0
"76742",42,35,31,0
"79242",42,35,32,0
"81742",42,35,33,0
"84242",42,35,34,0
"86742",42,35,35,-1
"89242",42,35,36,0
"91742",42,35,37,0
"94242",42,35,38,0
"96742",42,35,39,0
"99242",42,35,40,0
"101742",42,35,41,0
"104242",42,35,42,0
"106742",42,35,43,0
"109242",42,35,44,0
"111742",42,35,45,0
"114242",42,35,46,0
"116742",42,35,47,0
"119242",42,35,48,0
"121742",42,35,49,0
"124242",42,35,50,0
"1792",42,36,1,0
"4292",42,36,2,0
"6792",42,36,3,0
"9292",42,36,4,0
"11792",42,36,5,0
"14292",42,36,6,0
"16792",42,36,7,0
"19292",42,36,8,0
"21792",42,36,9,0
"24292",42,36,10,0
"26792",42,36,11,0
"29292",42,36,12,0
"31792",42,36,13,0
"34292",42,36,14,0
"36792",42,36,15,0
"39292",42,36,16,0
"41792",42,36,17,0
"44292",42,36,18,0
"46792",42,36,19,0
"49292",42,36,20,0
"51792",42,36,21,0
"54292",42,36,22,0
"56792",42,36,23,0
"59292",42,36,24,0
"61792",42,36,25,0
"64292",42,36,26,0
"66792",42,36,27,0
"69292",42,36,28,0
"71792",42,36,29,0
"74292",42,36,30,0
"76792",42,36,31,0
"79292",42,36,32,0
"81792",42,36,33,0
"84292",42,36,34,0
"86792",42,36,35,0
"89292",42,36,36,-1
"91792",42,36,37,0.495695595342933
"94292",42,36,38,0
"96792",42,36,39,0
"99292",42,36,40,0.427871651481178
"101792",42,36,41,0
"104292",42,36,42,0
"106792",42,36,43,0
"109292",42,36,44,0
"111792",42,36,45,0
"114292",42,36,46,0
"116792",42,36,47,0
"119292",42,36,48,0
"121792",42,36,49,0
"124292",42,36,50,0
"1842",42,37,1,0
"4342",42,37,2,0
"6842",42,37,3,0
"9342",42,37,4,0
"11842",42,37,5,0
"14342",42,37,6,0
"16842",42,37,7,0
"19342",42,37,8,0
"21842",42,37,9,0
"24342",42,37,10,0
"26842",42,37,11,0
"29342",42,37,12,0
"31842",42,37,13,0
"34342",42,37,14,0
"36842",42,37,15,0
"39342",42,37,16,0
"41842",42,37,17,0
"44342",42,37,18,0
"46842",42,37,19,0
"49342",42,37,20,0
"51842",42,37,21,0
"54342",42,37,22,0
"56842",42,37,23,0
"59342",42,37,24,0
"61842",42,37,25,0
"64342",42,37,26,0
"66842",42,37,27,0
"69342",42,37,28,0
"71842",42,37,29,0
"74342",42,37,30,0
"76842",42,37,31,0
"79342",42,37,32,0
"81842",42,37,33,0
"84342",42,37,34,0
"86842",42,37,35,0
"89342",42,37,36,0
"91842",42,37,37,-1
"94342",42,37,38,0.34666341267911
"96842",42,37,39,0
"99342",42,37,40,0
"101842",42,37,41,0
"104342",42,37,42,0
"106842",42,37,43,0
"109342",42,37,44,0
"111842",42,37,45,0
"114342",42,37,46,0
"116842",42,37,47,0
"119342",42,37,48,0
"121842",42,37,49,0
"124342",42,37,50,0
"1892",42,38,1,0
"4392",42,38,2,0
"6892",42,38,3,0
"9392",42,38,4,0
"11892",42,38,5,0
"14392",42,38,6,0
"16892",42,38,7,0
"19392",42,38,8,0
"21892",42,38,9,0
"24392",42,38,10,0
"26892",42,38,11,0
"29392",42,38,12,0
"31892",42,38,13,0
"34392",42,38,14,0
"36892",42,38,15,0
"39392",42,38,16,0
"41892",42,38,17,0
"44392",42,38,18,0
"46892",42,38,19,0
"49392",42,38,20,0
"51892",42,38,21,0
"54392",42,38,22,0
"56892",42,38,23,0
"59392",42,38,24,0
"61892",42,38,25,0
"64392",42,38,26,0
"66892",42,38,27,0
"69392",42,38,28,0
"71892",42,38,29,0
"74392",42,38,30,0
"76892",42,38,31,0
"79392",42,38,32,0
"81892",42,38,33,0
"84392",42,38,34,0
"86892",42,38,35,0
"89392",42,38,36,0
"91892",42,38,37,0
"94392",42,38,38,-1
"96892",42,38,39,0.309891818492766
"99392",42,38,40,0
"101892",42,38,41,0
"104392",42,38,42,0
"106892",42,38,43,0.23687226444751
"109392",42,38,44,0
"111892",42,38,45,0
"114392",42,38,46,0
"116892",42,38,47,0
"119392",42,38,48,0
"121892",42,38,49,0
"124392",42,38,50,0
"1942",42,39,1,0
"4442",42,39,2,0
"6942",42,39,3,0
"9442",42,39,4,0
"11942",42,39,5,0
"14442",42,39,6,0
"16942",42,39,7,0
"19442",42,39,8,0
"21942",42,39,9,0
"24442",42,39,10,0
"26942",42,39,11,0
"29442",42,39,12,0
"31942",42,39,13,0
"34442",42,39,14,0
"36942",42,39,15,0
"39442",42,39,16,0
"41942",42,39,17,0
"44442",42,39,18,0
"46942",42,39,19,0
"49442",42,39,20,0
"51942",42,39,21,0
"54442",42,39,22,0
"56942",42,39,23,0
"59442",42,39,24,0
"61942",42,39,25,0
"64442",42,39,26,0
"66942",42,39,27,0
"69442",42,39,28,0
"71942",42,39,29,0
"74442",42,39,30,0
"76942",42,39,31,0
"79442",42,39,32,0
"81942",42,39,33,0
"84442",42,39,34,0
"86942",42,39,35,0
"89442",42,39,36,0
"91942",42,39,37,0
"94442",42,39,38,0
"96942",42,39,39,-1
"99442",42,39,40,0.310744846340198
"101942",42,39,41,0
"104442",42,39,42,0
"106942",42,39,43,0
"109442",42,39,44,0
"111942",42,39,45,0
"114442",42,39,46,0
"116942",42,39,47,0
"119442",42,39,48,0
"121942",42,39,49,0
"124442",42,39,50,0
"1992",42,40,1,0
"4492",42,40,2,0
"6992",42,40,3,0
"9492",42,40,4,0
"11992",42,40,5,0
"14492",42,40,6,0
"16992",42,40,7,0
"19492",42,40,8,0
"21992",42,40,9,0
"24492",42,40,10,0
"26992",42,40,11,0
"29492",42,40,12,0
"31992",42,40,13,0
"34492",42,40,14,0
"36992",42,40,15,0
"39492",42,40,16,0
"41992",42,40,17,0
"44492",42,40,18,0
"46992",42,40,19,0
"49492",42,40,20,0
"51992",42,40,21,0
"54492",42,40,22,0
"56992",42,40,23,0
"59492",42,40,24,0
"61992",42,40,25,0
"64492",42,40,26,0
"66992",42,40,27,0
"69492",42,40,28,0
"71992",42,40,29,0
"74492",42,40,30,0
"76992",42,40,31,0
"79492",42,40,32,0
"81992",42,40,33,0
"84492",42,40,34,0
"86992",42,40,35,0
"89492",42,40,36,0
"91992",42,40,37,0
"94492",42,40,38,0
"96992",42,40,39,0
"99492",42,40,40,-1
"101992",42,40,41,0
"104492",42,40,42,0
"106992",42,40,43,0
"109492",42,40,44,0
"111992",42,40,45,0
"114492",42,40,46,0
"116992",42,40,47,0
"119492",42,40,48,0
"121992",42,40,49,0
"124492",42,40,50,0
"2042",42,41,1,0
"4542",42,41,2,0
"7042",42,41,3,0
"9542",42,41,4,0
"12042",42,41,5,0
"14542",42,41,6,0
"17042",42,41,7,0
"19542",42,41,8,0
"22042",42,41,9,0
"24542",42,41,10,0
"27042",42,41,11,0
"29542",42,41,12,0
"32042",42,41,13,0
"34542",42,41,14,0
"37042",42,41,15,0
"39542",42,41,16,0
"42042",42,41,17,0
"44542",42,41,18,0
"47042",42,41,19,0
"49542",42,41,20,0
"52042",42,41,21,0
"54542",42,41,22,0
"57042",42,41,23,0
"59542",42,41,24,0
"62042",42,41,25,0
"64542",42,41,26,0
"67042",42,41,27,0
"69542",42,41,28,0
"72042",42,41,29,0
"74542",42,41,30,0
"77042",42,41,31,0
"79542",42,41,32,0
"82042",42,41,33,0
"84542",42,41,34,0
"87042",42,41,35,0
"89542",42,41,36,0
"92042",42,41,37,0
"94542",42,41,38,0
"97042",42,41,39,0
"99542",42,41,40,0
"102042",42,41,41,-1
"104542",42,41,42,0.325419328989791
"107042",42,41,43,0
"109542",42,41,44,0
"112042",42,41,45,0.384861703082509
"114542",42,41,46,0
"117042",42,41,47,0
"119542",42,41,48,0
"122042",42,41,49,0
"124542",42,41,50,0
"2092",42,42,1,0
"4592",42,42,2,0
"7092",42,42,3,0
"9592",42,42,4,0
"12092",42,42,5,0
"14592",42,42,6,0
"17092",42,42,7,0
"19592",42,42,8,0
"22092",42,42,9,0
"24592",42,42,10,0
"27092",42,42,11,0
"29592",42,42,12,0
"32092",42,42,13,0
"34592",42,42,14,0
"37092",42,42,15,0
"39592",42,42,16,0
"42092",42,42,17,0
"44592",42,42,18,0
"47092",42,42,19,0
"49592",42,42,20,0
"52092",42,42,21,0
"54592",42,42,22,0
"57092",42,42,23,0
"59592",42,42,24,0
"62092",42,42,25,0
"64592",42,42,26,0
"67092",42,42,27,0
"69592",42,42,28,0
"72092",42,42,29,0
"74592",42,42,30,0
"77092",42,42,31,0
"79592",42,42,32,0
"82092",42,42,33,0
"84592",42,42,34,0
"87092",42,42,35,0
"89592",42,42,36,0
"92092",42,42,37,0
"94592",42,42,38,0
"97092",42,42,39,0
"99592",42,42,40,0
"102092",42,42,41,0
"104592",42,42,42,-1
"107092",42,42,43,0.560346351445097
"109592",42,42,44,0
"112092",42,42,45,0
"114592",42,42,46,0
"117092",42,42,47,0
"119592",42,42,48,0
"122092",42,42,49,0
"124592",42,42,50,0
"2142",42,43,1,0
"4642",42,43,2,0
"7142",42,43,3,0
"9642",42,43,4,0
"12142",42,43,5,0
"14642",42,43,6,0
"17142",42,43,7,0
"19642",42,43,8,0
"22142",42,43,9,0
"24642",42,43,10,0
"27142",42,43,11,0
"29642",42,43,12,0
"32142",42,43,13,0
"34642",42,43,14,0
"37142",42,43,15,0
"39642",42,43,16,0
"42142",42,43,17,0
"44642",42,43,18,0
"47142",42,43,19,0
"49642",42,43,20,0
"52142",42,43,21,0
"54642",42,43,22,0
"57142",42,43,23,0
"59642",42,43,24,0
"62142",42,43,25,0
"64642",42,43,26,0
"67142",42,43,27,0
"69642",42,43,28,0
"72142",42,43,29,0
"74642",42,43,30,0
"77142",42,43,31,0
"79642",42,43,32,0
"82142",42,43,33,0
"84642",42,43,34,0
"87142",42,43,35,0
"89642",42,43,36,0
"92142",42,43,37,0
"94642",42,43,38,0
"97142",42,43,39,0
"99642",42,43,40,0
"102142",42,43,41,0
"104642",42,43,42,0
"107142",42,43,43,-1
"109642",42,43,44,0.457426961912348
"112142",42,43,45,0
"114642",42,43,46,0
"117142",42,43,47,0
"119642",42,43,48,0.364086174740222
"122142",42,43,49,0
"124642",42,43,50,0
"2192",42,44,1,0
"4692",42,44,2,0
"7192",42,44,3,0
"9692",42,44,4,0
"12192",42,44,5,0
"14692",42,44,6,0
"17192",42,44,7,0
"19692",42,44,8,0
"22192",42,44,9,0
"24692",42,44,10,0
"27192",42,44,11,0
"29692",42,44,12,0
"32192",42,44,13,0
"34692",42,44,14,0
"37192",42,44,15,0
"39692",42,44,16,0
"42192",42,44,17,0
"44692",42,44,18,0
"47192",42,44,19,0
"49692",42,44,20,0
"52192",42,44,21,0
"54692",42,44,22,0
"57192",42,44,23,0
"59692",42,44,24,0
"62192",42,44,25,0
"64692",42,44,26,0
"67192",42,44,27,0
"69692",42,44,28,0
"72192",42,44,29,0
"74692",42,44,30,0
"77192",42,44,31,0
"79692",42,44,32,0
"82192",42,44,33,0
"84692",42,44,34,0
"87192",42,44,35,0
"89692",42,44,36,0
"92192",42,44,37,0
"94692",42,44,38,0
"97192",42,44,39,0
"99692",42,44,40,0
"102192",42,44,41,0
"104692",42,44,42,0
"107192",42,44,43,0
"109692",42,44,44,-1
"112192",42,44,45,0.432065460206679
"114692",42,44,46,0
"117192",42,44,47,0
"119692",42,44,48,0
